Time,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,vroll,vpitch,vyaw,ar,ap,ay,qw,qx,qy,qz
2.065000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000003,-0.000007,0.000000,-0.000000,0.000000,0.000015,-0.000004,0.000000,0.000423,-0.000126,0.000000,1.000000,0.000000,-0.000000,0.000000
2.070000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000004,-0.000009,0.000000,-0.000000,0.000000,0.000017,-0.000005,0.000000,0.000449,-0.000134,0.000000,1.000000,0.000000,-0.000000,0.000000
2.075000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000005,-0.000011,0.000000,-0.000000,0.000000,0.000019,-0.000006,0.000000,0.000475,-0.000142,0.000000,1.000000,0.000000,-0.000000,0.000000
2.080000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000002,-0.000006,-0.000013,0.000001,-0.000000,0.000000,0.000022,-0.000006,0.000000,0.000500,-0.000149,0.000000,1.000000,0.000000,-0.000000,0.000000
2.085000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000002,-0.000007,-0.000016,0.000001,-0.000000,0.000000,0.000024,-0.000007,0.000000,0.000524,-0.000156,0.000000,1.000000,0.000000,-0.000000,0.000000
2.090000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000000,-0.000002,-0.000008,-0.000019,0.000001,-0.000000,0.000000,0.000027,-0.000008,0.000000,0.000547,-0.000163,0.000000,1.000000,0.000000,-0.000000,0.000000
2.095000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000001,-0.000003,-0.000010,-0.000022,0.000001,-0.000000,0.000000,0.000030,-0.000009,0.000000,0.000570,-0.000170,0.000000,1.000000,0.000000,-0.000000,0.000000
2.100000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000001,-0.000003,-0.000011,-0.000026,0.000001,-0.000000,0.000000,0.000032,-0.000010,0.000000,0.000592,-0.000176,0.000000,1.000000,0.000001,-0.000000,0.000000
2.105000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000001,-0.000004,-0.000013,-0.000029,0.000001,-0.000000,0.000000,0.000035,-0.000011,0.000000,0.000613,-0.000183,0.000000,1.000000,0.000001,-0.000000,0.000000
2.110000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000001,-0.000004,-0.000015,-0.000034,0.000001,-0.000000,0.000000,0.000039,-0.000011,0.000000,0.000633,-0.000189,0.000000,1.000000,0.000001,-0.000000,0.000000
2.115000,-0.000000,-0.000000,0.500000,-0.000000,-0.000000,-0.000001,-0.000005,-0.000017,-0.000038,0.000002,-0.000001,0.000000,0.000042,-0.000012,0.000000,0.000653,-0.000194,0.000000,1.000000,0.000001,-0.000000,0.000000
2.120000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000001,-0.000006,-0.000019,-0.000043,0.000002,-0.000001,0.000000,0.000045,-0.000013,0.000000,0.000671,-0.000200,0.000000,1.000000,0.000001,-0.000000,0.000000
2.125000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000002,-0.000006,-0.000021,-0.000048,0.000002,-0.000001,0.000000,0.000049,-0.000014,0.000000,0.000690,-0.000205,0.000000,1.000000,0.000001,-0.000000,0.000000
2.130000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000002,-0.000007,-0.000023,-0.000054,0.000002,-0.000001,0.000000,0.000052,-0.000015,0.000000,0.000707,-0.000211,0.000000,1.000000,0.000001,-0.000000,0.000000
2.135000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000002,-0.000008,-0.000026,-0.000060,0.000003,-0.000001,0.000000,0.000056,-0.000017,0.000000,0.000724,-0.000216,0.000000,1.000000,0.000001,-0.000000,0.000000
2.140000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000002,-0.000009,-0.000029,-0.000066,0.000003,-0.000001,0.000000,0.000059,-0.000018,0.000000,0.000740,-0.000220,0.000000,1.000000,0.000001,-0.000000,0.000000
2.145000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000003,-0.000009,-0.000032,-0.000073,0.000003,-0.000001,0.000000,0.000063,-0.000019,0.000000,0.000755,-0.000225,0.000000,1.000000,0.000002,-0.000000,0.000000
2.150000,-0.000000,-0.000000,0.500000,-0.000000,-0.000001,-0.000003,-0.000010,-0.000035,-0.000081,0.000004,-0.000001,0.000000,0.000067,-0.000020,0.000000,0.000770,-0.000229,0.000000,1.000000,0.000002,-0.000001,0.000000
2.155000,-0.000000,-0.000000,0.500000,-0.000000,-0.000002,-0.000004,-0.000011,-0.000038,-0.000088,0.000004,-0.000001,0.000000,0.000071,-0.000021,0.000000,0.000784,-0.000233,0.000000,1.000000,0.000002,-0.000001,0.000000
2.160000,-0.000000,-0.000000,0.500000,-0.000001,-0.000002,-0.000004,-0.000013,-0.000042,-0.000097,0.000004,-0.000001,0.000000,0.000075,-0.000022,0.000000,0.000797,-0.000237,0.000000,1.000000,0.000002,-0.000001,0.000000
2.165000,-0.000000,-0.000000,0.500000,-0.000001,-0.000002,-0.000005,-0.000014,-0.000046,-0.000105,0.000005,-0.000001,0.000000,0.000079,-0.000023,0.000000,0.000810,-0.000241,0.000000,1.000000,0.000002,-0.000001,0.000000
2.170000,-0.000000,-0.000000,0.500000,-0.000001,-0.000002,-0.000005,-0.000015,-0.000050,-0.000114,0.000005,-0.000002,0.000000,0.000083,-0.000025,0.000000,0.000822,-0.000245,0.000000,1.000000,0.000003,-0.000001,0.000000
2.175000,-0.000000,-0.000000,0.500000,-0.000001,-0.000002,-0.000006,-0.000016,-0.000054,-0.000124,0.000005,-0.000002,0.000000,0.000087,-0.000026,0.000000,0.000833,-0.000248,0.000000,1.000000,0.000003,-0.000001,0.000000
2.180000,-0.000000,-0.000000,0.500000,-0.000001,-0.000003,-0.000006,-0.000017,-0.000058,-0.000134,0.000006,-0.000002,0.000000,0.000091,-0.000027,0.000000,0.000844,-0.000252,0.000000,1.000000,0.000003,-0.000001,0.000000
2.185000,-0.000000,-0.000000,0.500000,-0.000001,-0.000003,-0.000007,-0.000019,-0.000063,-0.000145,0.000006,-0.000002,0.000000,0.000095,-0.000028,0.000000,0.000855,-0.000255,0.000000,1.000000,0.000003,-0.000001,0.000000
2.190000,-0.000000,-0.000000,0.500000,-0.000001,-0.000003,-0.000008,-0.000020,-0.000068,-0.000156,0.000007,-0.000002,0.000000,0.000100,-0.000030,0.000000,0.000864,-0.000257,0.000000,1.000000,0.000003,-0.000001,0.000000
2.195000,-0.000000,-0.000000,0.500000,-0.000001,-0.000004,-0.000009,-0.000022,-0.000073,-0.000167,0.000007,-0.000002,0.000000,0.000104,-0.000031,0.000000,0.000873,-0.000260,0.000000,1.000000,0.000004,-0.000001,0.000000
2.200000,-0.000000,-0.000000,0.500000,-0.000001,-0.000004,-0.000009,-0.000023,-0.000078,-0.000179,0.000008,-0.000002,0.000000,0.000108,-0.000032,0.000000,0.000882,-0.000263,0.000000,1.000000,0.000004,-0.000001,0.000000
2.205000,-0.000000,-0.000000,0.500000,-0.000001,-0.000005,-0.000010,-0.000025,-0.000083,-0.000192,0.000008,-0.000003,0.000000,0.000113,-0.000034,0.000000,0.000890,-0.000265,0.000000,1.000000,0.000004,-0.000001,0.000000
2.210000,-0.000000,-0.000000,0.500000,-0.000001,-0.000005,-0.000011,-0.000026,-0.000089,-0.000205,0.000009,-0.000003,0.000000,0.000117,-0.000035,0.000000,0.000897,-0.000267,0.000000,1.000000,0.000005,-0.000001,0.000000
2.215000,-0.000000,-0.000000,0.499999,-0.000002,-0.000005,-0.000012,-0.000028,-0.000095,-0.000218,0.000010,-0.000003,0.000000,0.000122,-0.000036,0.000000,0.000904,-0.000269,0.000000,1.000000,0.000005,-0.000001,0.000000
2.220000,-0.000000,-0.000000,0.499999,-0.000002,-0.000006,-0.000014,-0.000030,-0.000101,-0.000232,0.000010,-0.000003,0.000000,0.000126,-0.000038,0.000000,0.000910,-0.000271,0.000000,1.000000,0.000005,-0.000002,0.000000
2.225000,-0.000000,-0.000000,0.499999,-0.000002,-0.000006,-0.000015,-0.000032,-0.000107,-0.000247,0.000011,-0.000003,0.000000,0.000131,-0.000039,0.000000,0.000916,-0.000273,0.000000,1.000000,0.000005,-0.000002,0.000000
2.230000,-0.000000,-0.000000,0.499999,-0.000002,-0.000007,-0.000016,-0.000034,-0.000114,-0.000262,0.000012,-0.000003,0.000000,0.000135,-0.000040,0.000000,0.000921,-0.000274,0.000000,1.000000,0.000006,-0.000002,0.000000
2.235000,-0.000000,-0.000000,0.499999,-0.000002,-0.000008,-0.000017,-0.000036,-0.000120,-0.000277,0.000012,-0.000004,0.000000,0.000140,-0.000042,0.000000,0.000926,-0.000276,0.000000,1.000000,0.000006,-0.000002,0.000000
2.240000,-0.000000,-0.000000,0.499999,-0.000002,-0.000008,-0.000019,-0.000038,-0.000127,-0.000293,0.000013,-0.000004,0.000000,0.000145,-0.000043,0.000000,0.000930,-0.000277,0.000000,1.000000,0.000006,-0.000002,0.000000
2.245000,-0.000000,-0.000000,0.499999,-0.000003,-0.000009,-0.000020,-0.000040,-0.000135,-0.000310,0.000014,-0.000004,0.000000,0.000149,-0.000044,0.000000,0.000934,-0.000278,0.000000,1.000000,0.000007,-0.000002,0.000000
2.250000,-0.000000,-0.000000,0.499999,-0.000003,-0.000010,-0.000022,-0.000042,-0.000142,-0.000327,0.000014,-0.000004,0.000000,0.000154,-0.000046,0.000000,0.000937,-0.000279,0.000000,1.000000,0.000007,-0.000002,0.000000
2.255000,-0.000000,-0.000001,0.499999,-0.000003,-0.000010,-0.000024,-0.000045,-0.000150,-0.000345,0.000015,-0.000005,0.000000,0.000159,-0.000047,0.000000,0.000940,-0.000280,0.000000,1.000000,0.000008,-0.000002,0.000000
2.260000,-0.000000,-0.000001,0.499999,-0.000003,-0.000011,-0.000025,-0.000047,-0.000158,-0.000363,0.000016,-0.000005,0.000000,0.000163,-0.000049,0.000000,0.000942,-0.000281,0.000000,1.000000,0.000008,-0.000002,0.000000
2.265000,-0.000000,-0.000001,0.499998,-0.000004,-0.000012,-0.000027,-0.000049,-0.000166,-0.000382,0.000017,-0.000005,0.000000,0.000168,-0.000050,0.000000,0.000944,-0.000281,0.000000,1.000000,0.000008,-0.000003,0.000000
2.270000,-0.000000,-0.000001,0.499998,-0.000004,-0.000013,-0.000029,-0.000052,-0.000174,-0.000401,0.000018,-0.000005,0.000000,0.000173,-0.000051,0.000000,0.000945,-0.000282,0.000000,1.000000,0.000009,-0.000003,0.000000
2.275000,-0.000000,-0.000001,0.499998,-0.000004,-0.000014,-0.000031,-0.000054,-0.000183,-0.000421,0.000019,-0.000006,0.000000,0.000178,-0.000053,0.000000,0.000946,-0.000282,0.000000,1.000000,0.000009,-0.000003,0.000000
2.280000,-0.000000,-0.000001,0.499998,-0.000004,-0.000014,-0.000033,-0.000057,-0.000191,-0.000441,0.000020,-0.000006,0.000000,0.000182,-0.000054,0.000000,0.000946,-0.000282,0.000000,1.000000,0.000010,-0.000003,0.000000
2.285000,-0.000000,-0.000001,0.499998,-0.000005,-0.000015,-0.000036,-0.000060,-0.000201,-0.000462,0.000020,-0.000006,0.000000,0.000187,-0.000056,0.000000,0.000946,-0.000282,0.000000,1.000000,0.000010,-0.000003,0.000000
2.290000,-0.000000,-0.000001,0.499998,-0.000005,-0.000016,-0.000038,-0.000063,-0.000210,-0.000483,0.000021,-0.000006,0.000000,0.000192,-0.000057,0.000000,0.000945,-0.000282,0.000000,1.000000,0.000011,-0.000003,0.000000
2.295000,-0.000000,-0.000001,0.499997,-0.000005,-0.000018,-0.000040,-0.000065,-0.000219,-0.000505,0.000022,-0.000007,0.000000,0.000197,-0.000059,0.000000,0.000945,-0.000281,0.000000,1.000000,0.000011,-0.000003,0.000000
2.300000,-0.000000,-0.000001,0.499997,-0.000006,-0.000019,-0.000043,-0.000068,-0.000229,-0.000528,0.000023,-0.000007,0.000000,0.000201,-0.000060,0.000000,0.000943,-0.000281,0.000000,1.000000,0.000012,-0.000003,0.000000
2.305000,-0.000000,-0.000001,0.499997,-0.000006,-0.000020,-0.000046,-0.000071,-0.000239,-0.000551,0.000024,-0.000007,0.000000,0.000206,-0.000061,0.000000,0.000941,-0.000280,0.000000,1.000000,0.000012,-0.000004,0.000000
2.310000,-0.000000,-0.000001,0.499997,-0.000006,-0.000021,-0.000049,-0.000074,-0.000249,-0.000574,0.000025,-0.000008,0.000000,0.000211,-0.000063,0.000000,0.000939,-0.000280,0.000000,1.000000,0.000013,-0.000004,0.000000
2.315000,-0.000000,-0.000001,0.499997,-0.000007,-0.000022,-0.000051,-0.000077,-0.000260,-0.000598,0.000026,-0.000008,0.000000,0.000215,-0.000064,0.000000,0.000937,-0.000279,0.000000,1.000000,0.000013,-0.000004,0.000000
2.320000,-0.000000,-0.000002,0.499996,-0.000007,-0.000024,-0.000055,-0.000081,-0.000270,-0.000623,0.000028,-0.000008,0.000000,0.000220,-0.000066,0.000000,0.000934,-0.000278,0.000000,1.000000,0.000014,-0.000004,0.000000
2.325000,-0.000001,-0.000002,0.499996,-0.000007,-0.000025,-0.000058,-0.000084,-0.000281,-0.000648,0.000029,-0.000009,0.000000,0.000225,-0.000067,0.000000,0.000930,-0.000277,0.000000,1.000000,0.000014,-0.000004,0.000000
2.330000,-0.000001,-0.000002,0.499996,-0.000008,-0.000026,-0.000061,-0.000087,-0.000292,-0.000673,0.000030,-0.000009,0.000000,0.000229,-0.000068,0.000000,0.000927,-0.000276,0.000000,1.000000,0.000015,-0.000004,0.000000
2.335000,-0.000001,-0.000002,0.499995,-0.000008,-0.000028,-0.000064,-0.000091,-0.000304,-0.000700,0.000031,-0.000009,0.000000,0.000234,-0.000070,0.000000,0.000922,-0.000275,0.000000,1.000000,0.000015,-0.000005,0.000000
2.340000,-0.000001,-0.000002,0.499995,-0.000009,-0.000030,-0.000068,-0.000094,-0.000315,-0.000726,0.000032,-0.000010,0.000000,0.000239,-0.000071,0.000000,0.000918,-0.000273,0.000000,1.000000,0.000016,-0.000005,0.000000
2.345000,-0.000001,-0.000002,0.499995,-0.000009,-0.000031,-0.000072,-0.000097,-0.000327,-0.000753,0.000033,-0.000010,0.000000,0.000243,-0.000072,0.000000,0.000913,-0.000272,0.000000,1.000000,0.000017,-0.000005,0.000000
2.350000,-0.000001,-0.000002,0.499994,-0.000010,-0.000033,-0.000076,-0.000101,-0.000339,-0.000781,0.000035,-0.000010,0.000000,0.000248,-0.000074,0.000000,0.000908,-0.000271,0.000000,1.000000,0.000017,-0.000005,0.000000
2.355000,-0.000001,-0.000003,0.499994,-0.000010,-0.000035,-0.000080,-0.000105,-0.000352,-0.000809,0.000036,-0.000011,0.000000,0.000252,-0.000075,0.000000,0.000902,-0.000269,0.000000,1.000000,0.000018,-0.000005,0.000000
2.360000,-0.000001,-0.000003,0.499994,-0.000011,-0.000036,-0.000084,-0.000108,-0.000364,-0.000838,0.000037,-0.000011,0.000000,0.000257,-0.000076,0.000000,0.000897,-0.000267,0.000000,1.000000,0.000019,-0.000006,0.000000
2.365000,-0.000001,-0.000003,0.499993,-0.000011,-0.000038,-0.000088,-0.000112,-0.000377,-0.000867,0.000038,-0.000011,0.000000,0.000261,-0.000078,0.000000,0.000890,-0.000265,0.000000,1.000000,0.000019,-0.000006,0.000000
2.370000,-0.000001,-0.000003,0.499993,-0.000012,-0.000040,-0.000092,-0.000116,-0.000390,-0.000897,0.000040,-0.000012,0.000000,0.000266,-0.000079,0.000000,0.000884,-0.000263,0.000000,1.000000,0.000020,-0.000006,0.000000
2.375000,-0.000001,-0.000003,0.499992,-0.000013,-0.000042,-0.000097,-0.000120,-0.000403,-0.000927,0.000041,-0.000012,0.000000,0.000270,-0.000080,0.000000,0.000877,-0.000261,0.000000,1.000000,0.000021,-0.000006,0.000000
2.380000,-0.000001,-0.000004,0.499992,-0.000013,-0.000044,-0.000102,-0.000124,-0.000416,-0.000958,0.000042,-0.000013,0.000000,0.000274,-0.000082,0.000000,0.000870,-0.000259,0.000000,1.000000,0.000021,-0.000006,0.000000
2.385000,-0.000001,-0.000004,0.499991,-0.000014,-0.000046,-0.000106,-0.000128,-0.000430,-0.000989,0.000044,-0.000013,0.000000,0.000279,-0.000083,0.000000,0.000862,-0.000257,0.000000,1.000000,0.000022,-0.000007,0.000000
2.390000,-0.000001,-0.000004,0.499991,-0.000014,-0.000048,-0.000111,-0.000132,-0.000443,-0.001021,0.000045,-0.000013,0.000000,0.000283,-0.000084,0.000000,0.000855,-0.000255,0.000000,1.000000,0.000023,-0.000007,0.000000
2.395000,-0.000001,-0.000004,0.499990,-0.000015,-0.000051,-0.000117,-0.000136,-0.000457,-0.001053,0.000047,-0.000014,0.000000,0.000287,-0.000086,0.000000,0.000847,-0.000252,0.000000,1.000000,0.000023,-0.000007,0.000000
2.400000,-0.000001,-0.000005,0.499989,-0.000016,-0.000053,-0.000122,-0.000140,-0.000472,-0.001086,0.000048,-0.000014,0.000000,0.000291,-0.000087,0.000000,0.000838,-0.000250,0.000000,1.000000,0.000024,-0.000007,0.000000
2.405000,-0.000001,-0.000005,0.499989,-0.000016,-0.000055,-0.000128,-0.000145,-0.000486,-0.001119,0.000050,-0.000015,0.000000,0.000296,-0.000088,0.000000,0.000830,-0.000247,0.000000,1.000000,0.000025,-0.000007,0.000000
2.410000,-0.000002,-0.000005,0.499988,-0.000017,-0.000058,-0.000133,-0.000149,-0.000501,-0.001153,0.000051,-0.000015,0.000000,0.000300,-0.000089,0.000000,0.000821,-0.000245,0.000000,1.000000,0.000026,-0.000008,0.000000
2.415000,-0.000002,-0.000005,0.499988,-0.000018,-0.000060,-0.000139,-0.000154,-0.000515,-0.001187,0.000053,-0.000016,0.000000,0.000304,-0.000091,0.000000,0.000812,-0.000242,0.000000,1.000000,0.000026,-0.000008,0.000000
2.420000,-0.000002,-0.000006,0.499987,-0.000019,-0.000063,-0.000145,-0.000158,-0.000530,-0.001221,0.000054,-0.000016,0.000000,0.000308,-0.000092,0.000000,0.000802,-0.000239,0.000000,1.000000,0.000027,-0.000008,0.000000
2.425000,-0.000002,-0.000006,0.499986,-0.000020,-0.000066,-0.000151,-0.000163,-0.000546,-0.001256,0.000056,-0.000017,0.000000,0.000312,-0.000093,0.000000,0.000793,-0.000236,0.000000,1.000000,0.000028,-0.000008,0.000000
2.430000,-0.000002,-0.000006,0.499985,-0.000020,-0.000068,-0.000158,-0.000167,-0.000561,-0.001292,0.000057,-0.000017,0.000000,0.000316,-0.000094,0.000000,0.000783,-0.000233,0.000000,1.000000,0.000029,-0.000009,0.000000
2.435000,-0.000002,-0.000007,0.499985,-0.000021,-0.000071,-0.000164,-0.000172,-0.000577,-0.001328,0.000059,-0.000018,0.000000,0.000320,-0.000095,0.000000,0.000773,-0.000230,0.000000,1.000000,0.000029,-0.000009,0.000000
2.440000,-0.000002,-0.000007,0.499984,-0.000022,-0.000074,-0.000171,-0.000176,-0.000592,-0.001364,0.000060,-0.000018,0.000000,0.000324,-0.000096,0.000000,0.000762,-0.000227,0.000000,1.000000,0.000030,-0.000009,0.000000
2.445000,-0.000002,-0.000007,0.499983,-0.000023,-0.000077,-0.000178,-0.000181,-0.000608,-0.001401,0.000062,-0.000018,0.000000,0.000327,-0.000098,0.000000,0.000751,-0.000224,0.000000,1.000000,0.000031,-0.000009,0.000000
2.450000,-0.000002,-0.000008,0.499982,-0.000024,-0.000080,-0.000185,-0.000186,-0.000624,-0.001438,0.000064,-0.000019,0.000000,0.000331,-0.000099,0.000000,0.000741,-0.000221,0.000000,1.000000,0.000032,-0.000009,0.000000
2.455000,-0.000002,-0.000008,0.499981,-0.000025,-0.000083,-0.000192,-0.000191,-0.000641,-0.001475,0.000065,-0.000019,0.000000,0.000335,-0.000100,0.000000,0.000730,-0.000217,0.000000,1.000000,0.000033,-0.000010,0.000000
2.460000,-0.000003,-0.000009,0.499980,-0.000026,-0.000087,-0.000200,-0.000196,-0.000657,-0.001513,0.000067,-0.000020,0.000000,0.000338,-0.000101,0.000000,0.000718,-0.000214,0.000000,1.000000,0.000034,-0.000010,0.000000
2.465000,-0.000003,-0.000009,0.499979,-0.000027,-0.000090,-0.000207,-0.000201,-0.000674,-0.001552,0.000069,-0.000020,0.000000,0.000342,-0.000102,0.000000,0.000707,-0.000211,0.000000,1.000000,0.000034,-0.000010,0.000000
2.470000,-0.000003,-0.000010,0.499978,-0.000028,-0.000093,-0.000215,-0.000206,-0.000691,-0.001591,0.000070,-0.000021,0.000000,0.000345,-0.000103,0.000000,0.000695,-0.000207,0.000000,1.000000,0.000035,-0.000010,0.000000
2.475000,-0.000003,-0.000010,0.499977,-0.000029,-0.000097,-0.000223,-0.000211,-0.000708,-0.001630,0.000072,-0.000021,0.000000,0.000349,-0.000104,0.000000,0.000683,-0.000203,0.000000,1.000000,0.000036,-0.000011,0.000000
2.480000,-0.000003,-0.000011,0.499976,-0.000030,-0.000101,-0.000231,-0.000216,-0.000725,-0.001669,0.000074,-0.000022,0.000000,0.000352,-0.000105,0.000000,0.000671,-0.000200,0.000000,1.000000,0.000037,-0.000011,0.000000
2.485000,-0.000003,-0.000011,0.499974,-0.000031,-0.000104,-0.000240,-0.000221,-0.000742,-0.001709,0.000076,-0.000023,0.000000,0.000356,-0.000106,0.000000,0.000659,-0.000196,0.000000,1.000000,0.000038,-0.000011,0.000000
2.490000,-0.000003,-0.000012,0.499973,-0.000032,-0.000108,-0.000249,-0.000226,-0.000760,-0.001750,0.000077,-0.000023,0.000000,0.000359,-0.000107,0.000000,0.000646,-0.000192,0.000000,1.000000,0.000039,-0.000012,0.000000
2.495000,-0.000004,-0.000012,0.499972,-0.000033,-0.000112,-0.000257,-0.000232,-0.000778,-0.001790,0.000079,-0.000024,0.000000,0.000362,-0.000108,0.000000,0.000633,-0.000189,0.000000,1.000000,0.000040,-0.000012,0.000000
2.500000,-0.000004,-0.000013,0.499971,-0.000034,-0.000116,-0.000266,-0.000237,-0.000795,-0.001831,0.000081,-0.000024,0.000000,0.000365,-0.000109,0.000000,0.000621,-0.000185,0.000000,1.000000,0.000041,-0.000012,0.000000
2.505000,-0.000004,-0.000013,0.499969,-0.000036,-0.000120,-0.000276,-0.000242,-0.000813,-0.001873,0.000083,-0.000025,0.000000,0.000368,-0.000110,0.000000,0.000608,-0.000181,0.000000,1.000000,0.000041,-0.000012,0.000000
2.510000,-0.000004,-0.000014,0.499968,-0.000037,-0.000124,-0.000285,-0.000248,-0.000831,-0.001915,0.000085,-0.000025,0.000000,0.000371,-0.000111,0.000000,0.000594,-0.000177,0.000000,1.000000,0.000042,-0.000013,0.000000
2.515000,-0.000004,-0.000015,0.499966,-0.000038,-0.000128,-0.000295,-0.000253,-0.000850,-0.001957,0.000087,-0.000026,0.000000,0.000374,-0.000111,0.000000,0.000581,-0.000173,0.000000,1.000000,0.000043,-0.000013,0.000000
2.520000,-0.000005,-0.000015,0.499965,-0.000039,-0.000132,-0.000305,-0.000259,-0.000868,-0.001999,0.000089,-0.000026,0.000000,0.000377,-0.000112,0.000000,0.000568,-0.000169,0.000000,1.000000,0.000044,-0.000013,0.000000
2.525000,-0.000005,-0.000016,0.499963,-0.000041,-0.000137,-0.000315,-0.000264,-0.000887,-0.002042,0.000090,-0.000027,0.000000,0.000380,-0.000113,0.000000,0.000554,-0.000165,0.000000,1.000000,0.000045,-0.000013,0.000000
2.530000,-0.000005,-0.000017,0.499962,-0.000042,-0.000141,-0.000325,-0.000270,-0.000905,-0.002085,0.000092,-0.000028,0.000000,0.000383,-0.000114,0.000000,0.000540,-0.000161,0.000000,1.000000,0.000046,-0.000014,0.000000
2.535000,-0.000005,-0.000017,0.499960,-0.000043,-0.000146,-0.000336,-0.000275,-0.000924,-0.002128,0.000094,-0.000028,0.000000,0.000385,-0.000115,0.000000,0.000526,-0.000157,0.000000,1.000000,0.000047,-0.000014,0.000000
2.540000,-0.000005,-0.000018,0.499958,-0.000045,-0.000150,-0.000346,-0.000281,-0.000943,-0.002172,0.000096,-0.000029,0.000000,0.000388,-0.000116,0.000000,0.000512,-0.000153,0.000000,1.000000,0.000048,-0.000014,0.000000
